country,date,median,lower_90,upper_90,lower_50,upper_50,confidence
China,2020-04-19,1,0,5,0,1,0.71
China,2020-04-20,1,0,5,0,1,0.69
China,2020-04-21,1,0,6,0,1,0.66
China,2020-04-22,1,0,5,0,1,0.64
China,2020-04-23,1,0,6,0,1,0.61
China,2020-04-24,1,0,7,0,1,0.59
China,2020-04-25,1,0,8,0,1,0.56
China,2020-04-26,1,0,8,0,1,0.53
China,2020-04-27,2,0,8,0,2,0.51
China,2020-04-28,2,0,9,0,2,0.47
China,2020-04-29,2,0,10,0,2,0.44
China,2020-04-30,3,0,10,0,3,0.4
China,2020-05-01,3,0,11,0,3,0.37
China,2020-05-02,4,0,14,0,4,0.33
China,2020-05-03,4,0,15,0,4,0.3
Colombia,2020-01-21,1,1,1,1,1,1
Colombia,2020-01-22,0,0,0,0,0,1
Colombia,2020-01-23,0,0,0,0,0,1
Colombia,2020-01-24,0,0,0,0,0,1
Colombia,2020-01-25,0,0,0,0,0,1
Colombia,2020-01-26,0.5,0,1,0,1,1
Colombia,2020-01-27,1,0,1,1,1,1
Colombia,2020-01-28,0,0,1,0,0,1
Colombia,2020-01-29,0,0,1,0,0,1
Colombia,2020-01-30,0,0,1,0,0,1
Colombia,2020-01-31,0,0,1,0,0,1
Colombia,2020-02-01,0,0,1,0,0,1
Colombia,2020-02-02,0,0,1,0,0,1
Colombia,2020-02-03,0,0,1,0,0,1
Colombia,2020-02-04,0,0,1,0,0,1
Colombia,2020-02-05,0,0,1,0,0,1
Colombia,2020-02-06,0,0,1,0,0,1
Colombia,2020-02-07,0,0,1,0,0,1
Colombia,2020-02-08,0,0,1,0,0,1
Colombia,2020-02-09,0,0,1,0,0,1
Colombia,2020-02-10,0,0,1,0,0,1
Colombia,2020-02-11,0,0,1,0,0,1
Colombia,2020-02-12,0,0,1,0,0,1
Colombia,2020-02-13,0,0,1,0,0,1
Colombia,2020-02-14,0,0,1,0,0,1
Colombia,2020-02-15,0,0,1,0,0,1
Colombia,2020-02-16,0,0,1,0,0,1
Colombia,2020-02-17,0,0,1,0,0,1
Colombia,2020-02-18,0,0,1,0,0,1
Colombia,2020-02-19,0,0,1,0,0,1
Colombia,2020-02-20,0,0,1,0,0,1
Colombia,2020-02-21,0,0,1,0,0,1
Colombia,2020-02-22,0,0,1,0,0,1
Colombia,2020-02-23,0,0,1,0,0,1
Colombia,2020-02-24,0,0,1,0,0,1
Colombia,2020-02-25,0,0,1,0,0,1
Colombia,2020-02-26,0,0,1,0,0,1
Colombia,2020-02-27,0,0,1,0,0,1
Colombia,2020-02-28,0,0,2,0,0,1
Colombia,2020-02-29,0,0,2,0,0,1
Colombia,2020-03-01,0,0,2,0,0,1
Colombia,2020-03-02,1,0,2,0,1,1
Colombia,2020-03-03,1,0,2,0,1,1
Colombia,2020-03-04,1,0,2,0,1,1
Colombia,2020-03-05,1,0,3,0,1,1
Colombia,2020-03-06,1,0,3,0,1,1
Colombia,2020-03-07,1,0,3,0,1,1
Colombia,2020-03-08,1,0,3,0,1,1
Colombia,2020-03-09,2,0,3,1,2,1
Colombia,2020-03-10,2,0,4,1,2,1
Colombia,2020-03-11,2,0,4,0,2,1
Colombia,2020-03-12,2,0,4,0,2,1
Colombia,2020-03-13,3,0,5,1,3,1
Colombia,2020-03-14,3,0,5,1,3,1
Colombia,2020-03-15,3,0,6,1,3,1
Colombia,2020-03-16,3,0,6,2,4,1
Colombia,2020-03-17,4,1,7,2,4,1
Colombia,2020-03-18,4,0,7,2,4,1
Colombia,2020-03-19,4,1,8,3,5,1
Colombia,2020-03-20,5,2,8,3,5,1
Colombia,2020-03-21,5,2,9,3,6,1
Colombia,2020-03-22,6,2,10,3,6,1
Colombia,2020-03-23,6,2,10,3,6,1
Colombia,2020-03-24,7,3,11,4,7,1
Colombia,2020-03-25,7,2,11,5,8,1
Colombia,2020-03-26,8,3,12,5,8,1
Colombia,2020-03-27,8,3,12,6,9,1
Colombia,2020-03-28,8.5,4,13,5,9,1
Colombia,2020-03-29,9,3,13,5,9,1
Colombia,2020-03-30,9,5,14,6,10,1
Colombia,2020-03-31,10,4,14,6,10,1
Colombia,2020-04-01,10,5,15,7,11,1
Colombia,2020-04-02,10,5,15,7,11,1
Colombia,2020-04-03,11,6,16,7,11,1
Colombia,2020-04-04,11,6,16,7,11,1
Colombia,2020-04-05,11,7,17,8,12,1
Colombia,2020-04-06,11,6,16,8,12,1
Colombia,2020-04-07,11,6,16,8,12,1
Colombia,2020-04-08,11,7,17,8,12,1
Colombia,2020-04-09,11,6,16,8,12,1
Colombia,2020-04-10,11,6,17,8,12,1
Colombia,2020-04-11,12,6,17,9,13,1
Colombia,2020-04-12,12,6,17,9,13,1
Colombia,2020-04-13,12,6,17,9,13,1
Colombia,2020-04-14,13,6,17,10,14,0.99
Colombia,2020-04-15,13,7,18,10,14,0.99
Colombia,2020-04-16,13,8,19,11,15,0.99
Colombia,2020-04-17,14,8,19,12,16,0.99
Colombia,2020-04-18,14,8,20,12,16,0.99
Colombia,2020-04-19,14.5,8,20,10,15,0.99
Colombia,2020-04-20,15,8,20,11,16,0.98
Colombia,2020-04-21,15,9,21,11,16,0.98
Colombia,2020-04-22,16,9,22,12,17,0.98
Colombia,2020-04-23,16,9,22,12,17,0.97
Colombia,2020-04-24,17,11,23,13,18,0.97
Colombia,2020-04-25,17,10,23,13,18,0.97
Colombia,2020-04-26,17,10,23,14,19,0.96
Colombia,2020-04-27,17,10,23,15,20,0.95
Colombia,2020-04-28,18,11,24,14,19,0.95
Colombia,2020-04-29,18,11,24,15,20,0.94
Colombia,2020-04-30,18,11,24,14,19,0.93
Colombia,2020-05-01,18,10,24,15,20,0.92
Colombia,2020-05-02,19,11,25,13,19,0.91
Colombia,2020-05-03,19,12,25,17,22,0.9
Colombia,2020-05-04,19,11,26,14,20,0.88
Colombia,2020-05-05,20,12,26,15,21,0.87
Colombia,2020-05-06,20,12,27,15,21,0.85
Colombia,2020-05-07,21,12,28,17,23,0.83
Colombia,2020-05-08,21,14,29,17,23,0.8
Colombia,2020-05-09,22,13,30,16,23,0.78
Colombia,2020-05-10,23,15,33,18,25,0.75
Colombia,2020-05-11,24,14,33,17,25,0.72
Colombia,2020-05-12,25,14,34,19,27,0.68
Colombia,2020-05-13,26,14,36,21,29,0.64
Denmark,2020-01-16,1,1,1,1,1,1
Denmark,2020-01-17,0,0,0,0,0,1
Denmark,2020-01-18,0,0,0,0,0,1
Denmark,2020-01-19,1,1,1,1,1,1
Denmark,2020-01-20,0.5,0,1,0,1,1
Denmark,2020-01-21,1,0,1,1,1,1
Denmark,2020-01-22,0,0,1,0,0,1
Denmark,2020-01-23,0,0,1,0,0,1
Denmark,2020-01-24,0,0,1,0,0,1
Denmark,2020-01-25,0,0,1,0,0,1
Denmark,2020-01-26,0.5,0,1,0,1,1
Denmark,2020-01-27,0,0,1,0,0,1
Denmark,2020-01-28,0,0,1,0,0,1
Denmark,2020-01-29,0,0,1,0,0,1
Denmark,2020-01-30,0,0,1,0,0,1
Denmark,2020-01-31,0,0,1,0,0,1
Denmark,2020-02-01,0,0,1,0,0,1
Denmark,2020-02-02,0,0,1,0,0,1
Denmark,2020-02-03,0,0,1,0,0,1
Denmark,2020-02-04,0,0,1,0,0,1
Denmark,2020-02-05,0,0,1,0,0,1
Denmark,2020-02-06,0,0,1,0,0,1
Denmark,2020-02-07,0,0,1,0,0,1
Denmark,2020-02-08,0,0,1,0,0,1
Denmark,2020-02-09,0,0,1,0,0,1
Denmark,2020-02-10,0,0,1,0,0,1
Denmark,2020-02-11,0,0,1,0,0,1
Denmark,2020-02-12,0,0,1,0,0,1
Denmark,2020-02-13,0,0,1,0,0,1
Denmark,2020-02-14,0,0,1,0,0,1
Denmark,2020-02-15,0,0,1,0,0,1
Denmark,2020-02-16,0,0,1,0,0,1
Denmark,2020-02-17,0,0,1,0,0,1
Denmark,2020-02-18,0,0,2,0,0,1
Denmark,2020-02-19,0,0,2,0,0,1
Denmark,2020-02-20,1,0,2,0,1,1
Denmark,2020-02-21,1,0,2,0,1,1
Denmark,2020-02-22,1,0,2,0,1,1
Denmark,2020-02-23,1,0,3,0,1,1
Denmark,2020-02-24,1,0,3,0,1,1
Denmark,2020-02-25,1,0,3,0,1,1
Denmark,2020-02-26,1,0,3,0,1,1
Denmark,2020-02-27,2,0,4,1,2,1
Denmark,2020-02-28,2,0,4,1,2,1
Denmark,2020-02-29,2,0,4,1,2,1
Denmark,2020-03-01,2,0,5,0,2,1
Denmark,2020-03-02,2,0,5,0,2,1
Denmark,2020-03-03,3,0,6,1,3,1
Denmark,2020-03-04,3,0,6,2,4,1
Denmark,2020-03-05,4,1,7,2,4,1
Denmark,2020-03-06,4,1,8,3,5,1
Denmark,2020-03-07,4,1,8,3,5,1
Denmark,2020-03-08,5,2,9,3,6,1
Denmark,2020-03-09,6,2,10,3,6,1
Denmark,2020-03-10,6,2,10,4,7,1
Denmark,2020-03-11,7,3,11,4,7,1
Denmark,2020-03-12,7,2,11,5,8,1
Denmark,2020-03-13,8,3,12,4,8,1
Denmark,2020-03-14,9,4,13,5,9,1
Denmark,2020-03-15,9,4,13,5,9,1
Denmark,2020-03-16,10,4,14,6,10,1
Denmark,2020-03-17,10,4,14,7,11,1
Denmark,2020-03-18,11,4,15,8,12,1
Denmark,2020-03-19,11,5,16,8,12,1
Denmark,2020-03-20,12,6,17,9,13,1
Denmark,2020-03-21,12,7,17,9,13,1
Denmark,2020-03-22,12,6,17,9,13,1
Denmark,2020-03-23,13,7,18,10,14,1
Denmark,2020-03-24,13,7,18,9,13,1
Denmark,2020-03-25,13,7,18,10,14,1
Denmark,2020-03-26,13,7,18,10,14,1
Denmark,2020-03-27,13,7,18,11,15,1
Denmark,2020-03-28,13,7,18,10,14,1
Denmark,2020-03-29,13,6,18,10,14,1
Denmark,2020-03-30,13,6,18,10,14,1
Denmark,2020-03-31,12,8,18,9,13,1
Denmark,2020-04-01,12,7,17,9,13,1
Denmark,2020-04-02,12,6,17,9,13,1
Denmark,2020-04-03,11,6,16,8,12,1
Denmark,2020-04-04,11,6,16,8,12,1
Denmark,2020-04-05,11,5,15,7,11,1
Denmark,2020-04-06,10,5,15,7,11,1
Denmark,2020-04-07,10,4,14,6,10,1
Denmark,2020-04-08,10,4,14,6,10,0.99
Denmark,2020-04-09,9,4,14,6,10,0.99
Denmark,2020-04-10,9,4,13,7,10,0.99
Denmark,2020-04-11,9,4,13,5,9,0.99
Denmark,2020-04-12,9,4,13,5,9,0.99
Denmark,2020-04-13,8,3,12,6,9,0.99
Denmark,2020-04-14,8,3,12,6,9,0.99
Denmark,2020-04-15,8,3,12,6,9,0.98
Denmark,2020-04-16,8,4,12,5,8,0.98
Denmark,2020-04-17,8,3,11,5,8,0.98
Denmark,2020-04-18,8,4,12,5,8,0.97
Denmark,2020-04-19,7,3,11,5,8,0.97
Denmark,2020-04-20,7,3,11,4,7,0.96
Denmark,2020-04-21,7,3,11,4,7,0.96
Denmark,2020-04-22,7,3,11,5,8,0.95
Denmark,2020-04-23,6,3,11,4,7,0.94
Denmark,2020-04-24,7,2,10,4,7,0.94
Denmark,2020-04-25,6,2,10,4,7,0.93
Denmark,2020-04-26,6,2,10,3,6,0.92
Denmark,2020-04-27,6,2,9,3,6,0.9
Denmark,2020-04-28,6,2,9,3,6,0.89
Denmark,2020-04-29,5,2,9,2,5,0.88
Denmark,2020-04-30,5,2,9,2,5,0.86
Denmark,2020-05-01,5,1,9,2,5,0.84
Denmark,2020-05-02,5,2,9,2,5,0.82
Denmark,2020-05-03,5,1,9,2,5,0.79
Denmark,2020-05-04,5,1,9,2,5,0.77
Denmark,2020-05-05,5,1,9,2,5,0.74
Denmark,2020-05-06,5,0,9,3,6,0.7
Denmark,2020-05-07,5,1,10,3,6,0.67
Denmark,2020-05-08,5,1,11,2,6,0.63
Denmark,2020-05-09,6,0,11,2,6,0.58
Denmark,2020-05-10,6,0,12,2,6,0.53
Denmark,2020-05-11,7,1,13,4,8,0.48
Denmark,2020-05-12,7,1,14,2,7,0.42
Dominican Republic,2020-01-25,1,1,1,1,1,1
Dominican Republic,2020-01-26,0.5,0,1,0,1,1
Dominican Republic,2020-01-27,0,0,1,0,0,1
Dominican Republic,2020-01-28,0,0,1,0,0,1
Dominican Republic,2020-01-29,0,0,1,0,0,1
Dominican Republic,2020-01-30,0,0,1,0,0,1
Dominican Republic,2020-01-31,0,0,1,0,0,1
Dominican Republic,2020-02-01,0,0,1,0,0,1
Dominican Republic,2020-02-02,0,0,1,0,0,1
Dominican Republic,2020-02-03,0,0,1,0,0,1
Dominican Republic,2020-02-04,0,0,1,0,0,1
Dominican Republic,2020-02-05,0,0,1,0,0,1
Dominican Republic,2020-02-06,0,0,1,0,0,1
Dominican Republic,2020-02-07,0,0,1,0,0,1
Dominican Republic,2020-02-08,0,0,1,0,0,1
Dominican Republic,2020-02-09,0,0,1,0,0,1
Dominican Republic,2020-02-10,0,0,1,0,0,1
Dominican Republic,2020-02-11,0,0,1,0,0,1
Dominican Republic,2020-02-12,0,0,1,0,0,1
Dominican Republic,2020-02-13,0,0,1,0,0,1
Dominican Republic,2020-02-14,0,0,1,0,0,1
Dominican Republic,2020-02-15,0,0,1,0,0,1
Dominican Republic,2020-02-16,0,0,1,0,0,1
Dominican Republic,2020-02-17,0,0,1,0,0,1
Dominican Republic,2020-02-18,0,0,1,0,0,1
Dominican Republic,2020-02-19,0,0,1,0,0,1
Dominican Republic,2020-02-20,0,0,1,0,0,1
Dominican Republic,2020-02-21,0,0,1,0,0,1
Dominican Republic,2020-02-22,0,0,2,0,0,1
Dominican Republic,2020-02-23,0,0,2,0,0,1
Dominican Republic,2020-02-24,0,0,2,0,0,1
Dominican Republic,2020-02-25,1,0,2,0,1,1
Dominican Republic,2020-02-26,1,0,2,0,1,1
Dominican Republic,2020-02-27,1,0,2,0,1,1
Dominican Republic,2020-02-28,1,0,2,0,1,1
Dominican Republic,2020-02-29,1,0,2,0,1,1
Dominican Republic,2020-03-01,1,0,3,0,1,1
Dominican Republic,2020-03-02,1,0,3,0,1,1
Dominican Republic,2020-03-03,1,0,3,0,1,1
Dominican Republic,2020-03-04,2,0,4,1,2,1
Dominican Republic,2020-03-05,2,0,4,1,2,1
Dominican Republic,2020-03-06,2,0,4,1,2,1
Dominican Republic,2020-03-07,2,0,5,0,2,1
Dominican Republic,2020-03-08,3,0,5,1,3,1
Dominican Republic,2020-03-09,3,0,5,1,3,1
Dominican Republic,2020-03-10,3,0,6,1,3,1
Dominican Republic,2020-03-11,3,0,6,2,4,1
Dominican Republic,2020-03-12,4,1,7,2,4,1
Dominican Republic,2020-03-13,4,1,7,3,5,1
Dominican Republic,2020-03-14,5,1,8,2,5,1
Dominican Republic,2020-03-15,5,1,8,2,5,1
Dominican Republic,2020-03-16,5,2,9,3,6,1
Dominican Republic,2020-03-17,6,1,9,3,6,1
Dominican Republic,2020-03-18,7,2,10,4,7,1
Dominican Republic,2020-03-19,7,3,11,4,7,1
Dominican Republic,2020-03-20,7,3,11,4,7,1
Dominican Republic,2020-03-21,8,3,12,6,9,1
Dominican Republic,2020-03-22,8,4,12,6,9,1
Dominican Republic,2020-03-23,8,3,12,6,9,1
Dominican Republic,2020-03-24,8,3,12,6,9,1
Dominican Republic,2020-03-25,8,3,12,6,9,1
Dominican Republic,2020-03-26,9,4,13,5,9,1
Dominican Republic,2020-03-27,8,4,13,6,9,1
Dominican Republic,2020-03-28,9,4,13,7,10,1
Dominican Republic,2020-03-29,9,4,13,5,9,1
Dominican Republic,2020-03-30,9,4,13,5,9,1
Dominican Republic,2020-03-31,9,5,14,6,10,1
Dominican Republic,2020-04-01,9,5,14,6,10,1
Dominican Republic,2020-04-02,9,5,14,6,10,1
Dominican Republic,2020-04-03,9,4,14,6,10,1
Dominican Republic,2020-04-04,9,4,14,6,10,1
Dominican Republic,2020-04-05,9,5,14,7,10,1
Dominican Republic,2020-04-06,9,3,12,8,11,1
Dominican Republic,2020-04-07,9,4,13,7,10,1
Dominican Republic,2020-04-08,9,4,13,5,9,1
Dominican Republic,2020-04-09,8,3,12,7,10,1
Dominican Republic,2020-04-10,8,3,12,6,9,1
Dominican Republic,2020-04-11,8,3,12,6,9,1
Dominican Republic,2020-04-12,8,4,12,6,9,0.99
Dominican Republic,2020-04-13,8,3,11,5,8,0.99
Dominican Republic,2020-04-14,7,2,11,5,8,0.99
Dominican Republic,2020-04-15,8,4,12,5,8,0.99
Dominican Republic,2020-04-16,7,2,11,5,8,0.99
Dominican Republic,2020-04-17,7,3,11,5,8,0.99
Dominican Republic,2020-04-18,7,3,11,5,8,0.98
Dominican Republic,2020-04-19,7,3,11,5,8,0.98
Dominican Republic,2020-04-20,7,3,11,5,8,0.98
Dominican Republic,2020-04-21,7,2,11,5,8,0.98
Dominican Republic,2020-04-22,7,3,11,5,8,0.97
Dominican Republic,2020-04-23,7,3,11,5,8,0.97
Dominican Republic,2020-04-24,8,2,11,5,8,0.96
Dominican Republic,2020-04-25,7,2,11,5,8,0.96
Dominican Republic,2020-04-26,7,3,11,5,8,0.95
Dominican Republic,2020-04-27,7,4,12,5,8,0.94
Dominican Republic,2020-04-28,7,3,11,5,8,0.93
Dominican Republic,2020-04-29,7,2,11,4,7,0.92
Dominican Republic,2020-04-30,7,3,11,4,7,0.91
Dominican Republic,2020-05-01,7,2,10,4,7,0.9
Dominican Republic,2020-05-02,6,2,10,4,7,0.89
Dominican Republic,2020-05-03,6,2,10,4,7,0.87
Dominican Republic,2020-05-04,6,3,11,4,7,0.85
Dominican Republic,2020-05-05,6,2,10,3,6,0.83
Dominican Republic,2020-05-06,6,2,10,4,7,0.81
Dominican Republic,2020-05-07,6,2,11,4,7,0.78
Dominican Republic,2020-05-08,6,2,11,4,7,0.76
Dominican Republic,2020-05-09,6,2,11,2,6,0.73
Dominican Republic,2020-05-10,7,2,12,3,7,0.69
Dominican Republic,2020-05-11,7,2,12,3,7,0.65
Dominican Republic,2020-05-12,7,2,13,3,7,0.61
Dominican Republic,2020-05-13,7,2,13,4,8,0.56
Ecuador,2020-01-12,1,1,1,1,1,1
Ecuador,2020-01-13,0,0,0,0,0,1
Ecuador,2020-01-14,0,0,0,0,0,1
Ecuador,2020-01-15,0,0,0,0,0,1
Ecuador,2020-01-16,1,1,1,1,1,1
Ecuador,2020-01-17,0,0,0,0,0,1
Ecuador,2020-01-18,0.5,0,1,0,1,1
Ecuador,2020-01-19,0,0,1,0,0,1
Ecuador,2020-01-20,0,0,1,0,0,1
Ecuador,2020-01-21,0,0,0,0,0,1
Ecuador,2020-01-22,0,0,0,0,0,1
Ecuador,2020-01-23,0,0,1,0,0,1
Ecuador,2020-01-24,0,0,1,0,0,1
Ecuador,2020-01-25,1,0,1,1,1,1
Ecuador,2020-01-26,0,0,1,0,0,1
Ecuador,2020-01-27,0,0,1,0,0,1
Ecuador,2020-01-28,0,0,1,0,0,1
Ecuador,2020-01-29,0,0,1,0,0,1
Ecuador,2020-01-30,0,0,1,0,0,1
Ecuador,2020-01-31,0,0,1,0,0,1
Ecuador,2020-02-01,0,0,1,0,0,1
Ecuador,2020-02-02,0,0,1,0,0,1
Ecuador,2020-02-03,0,0,1,0,0,1
Ecuador,2020-02-04,0,0,1,0,0,1
Ecuador,2020-02-05,0,0,1,0,0,1
Ecuador,2020-02-06,0,0,1,0,0,1
Ecuador,2020-02-07,0,0,1,0,0,1
Ecuador,2020-02-08,0,0,1,0,0,1
Ecuador,2020-02-09,0,0,1,0,0,1
Ecuador,2020-02-10,0,0,1,0,0,1
Ecuador,2020-02-11,0,0,1,0,0,1
Ecuador,2020-02-12,0,0,1,0,0,1
Ecuador,2020-02-13,0,0,1,0,0,1
Ecuador,2020-02-14,0,0,1,0,0,1
Ecuador,2020-02-15,0,0,1,0,0,1
Ecuador,2020-02-16,0,0,1,0,0,1
Ecuador,2020-02-17,0,0,2,0,0,1
Ecuador,2020-02-18,0,0,2,0,0,1
Ecuador,2020-02-19,1,0,2,0,1,1
Ecuador,2020-02-20,1,0,2,0,1,1
Ecuador,2020-02-21,1,0,2,0,1,1
Ecuador,2020-02-22,1,0,2,0,1,1
Ecuador,2020-02-23,1,0,3,0,1,1
Ecuador,2020-02-24,1,0,3,0,1,1
Ecuador,2020-02-25,1,0,3,0,1,1
Ecuador,2020-02-26,1,0,4,0,1,1
Ecuador,2020-02-27,2,0,4,1,2,1
Ecuador,2020-02-28,2,0,4,0,2,1
Ecuador,2020-02-29,2,0,5,0,2,1
Ecuador,2020-03-01,2,0,5,0,2,1
Ecuador,2020-03-02,3,0,6,1,3,1
Ecuador,2020-03-03,3,0,6,1,3,1
Ecuador,2020-03-04,4,0,7,2,4,1
Ecuador,2020-03-05,4,0,7,3,5,1
Ecuador,2020-03-06,5,1,8,2,5,1
Ecuador,2020-03-07,5,1,9,2,5,1
Ecuador,2020-03-08,6,2,10,3,6,1
Ecuador,2020-03-09,6,2,11,4,7,1
Ecuador,2020-03-10,7,3,12,5,8,1
Ecuador,2020-03-11,8,3,13,5,9,1
Ecuador,2020-03-12,9,4,14,5,9,1
Ecuador,2020-03-13,10,4,15,6,10,1
Ecuador,2020-03-14,11,5,16,8,12,1
Ecuador,2020-03-15,12,5,17,7,12,1
Ecuador,2020-03-16,13,5,18,9,14,1
Ecuador,2020-03-17,14,7,20,10,15,1
Ecuador,2020-03-18,15,8,21,11,16,1
Ecuador,2020-03-19,16,8,22,13,18,1
Ecuador,2020-03-20,17,9,23,12,18,1
Ecuador,2020-03-21,18,11,25,12,18,1
Ecuador,2020-03-22,19,11,26,15,21,1
Ecuador,2020-03-23,20,13,28,16,22,1
Ecuador,2020-03-24,22,14,29,17,23,1
Ecuador,2020-03-25,22,14,30,18,24,1
Ecuador,2020-03-26,23,14,31,20,26,1
Ecuador,2020-03-27,24,16,33,19,26,1
Ecuador,2020-03-28,26,16,35,20,27,1
Ecuador,2020-03-29,27,17,34,21,28,1
Ecuador,2020-03-30,28,18,36,23,30,1
Ecuador,2020-03-31,29,17,37,24,31,1
Ecuador,2020-04-01,30,20,41,23,31,1
Ecuador,2020-04-02,31,20,41,23,32,1
Ecuador,2020-04-03,32.5,22,44,27,35,1
Ecuador,2020-04-04,34,22,44,28,37,1
Ecuador,2020-04-05,36,23,46,30,39,1
Ecuador,2020-04-06,38,26,50,30,40,1
Ecuador,2020-04-07,40,26,51,34,44,1
Ecuador,2020-04-08,43,30,56,34,45,1
Ecuador,2020-04-09,45,30,57,38,49,1
Ecuador,2020-04-10,48,33,61,41,52,1
Ecuador,2020-04-11,51,37,65,44,55,1
Ecuador,2020-04-12,55,39,68,48,59,1
Ecuador,2020-04-13,59,41,73,49,62,1
Ecuador,2020-04-14,62,46,77,52,65,0.99
Ecuador,2020-04-15,66,53,83,58,70,0.99
Ecuador,2020-04-16,71,55,86,63,75,0.99
Ecuador,2020-04-17,74,57,89,68,80,0.99
Ecuador,2020-04-18,79,63,94,73,85,0.99
Ecuador,2020-04-19,82,66,96,74,86,0.99
Ecuador,2020-04-20,87,71,102,79,92,0.98
Ecuador,2020-04-21,90,74,104,82,94,0.98
Ecuador,2020-04-22,93,75,106,85,97,0.98
Ecuador,2020-04-23,95,77,109,87,99,0.97
Ecuador,2020-04-24,96,80,111,91,103,0.97
Ecuador,2020-04-25,96,79,111,90,102,0.96
Ecuador,2020-04-26,95,77,109,90,102,0.96
Ecuador,2020-04-27,94,78,108,85,98,0.95
Ecuador,2020-04-28,93,75,106,87,99,0.95
Ecuador,2020-04-29,90,74,105,82,94,0.94
Ecuador,2020-04-30,88,74,105,82,94,0.93
Ecuador,2020-05-01,88,71,101,83,95,0.92
Ecuador,2020-05-02,87,72,103,79,91,0.91
Ecuador,2020-05-03,88,72,102,79,91,0.89
Ecuador,2020-05-04,88,71,102,80,92,0.88
Ecuador,2020-05-05,88,71,104,80,93,0.86
Ecuador,2020-05-06,85,68,100,79,91,0.84
Ecuador,2020-05-07,82,66,98,75,88,0.82
Ecuador,2020-05-08,79,63,96,70,83,0.8
Ecuador,2020-05-09,75,59,90,70,82,0.77
Ecuador,2020-05-10,72,54,86,63,76,0.74
Ecuador,2020-05-11,71,52,85,62,75,0.71
Ecuador,2020-05-12,68,51,86,57,71,0.67
Egypt,2020-01-16,1,1,1,1,1,1
Egypt,2020-01-17,0,0,0,0,0,1
Egypt,2020-01-18,0.5,0,1,0,1,1
Egypt,2020-01-19,0,0,1,0,0,1
Egypt,2020-01-20,0,0,1,0,0,1
Egypt,2020-01-21,0,0,1,0,0,1
Egypt,2020-01-22,1,0,1,1,1,1
Egypt,2020-01-23,0,0,1,0,0,1
Egypt,2020-01-24,0,0,1,0,0,1
Egypt,2020-01-25,0,0,1,0,0,1
Egypt,2020-01-26,0,0,1,0,0,1
Egypt,2020-01-27,0,0,1,0,0,1
Egypt,2020-01-28,0,0,1,0,0,1
Egypt,2020-01-29,0,0,1,0,0,1
Egypt,2020-01-30,0,0,1,0,0,1
Egypt,2020-01-31,0,0,1,0,0,1
Egypt,2020-02-01,0,0,1,0,0,1
Egypt,2020-02-02,0,0,1,0,0,1
Egypt,2020-02-03,0,0,1,0,0,1
Egypt,2020-02-04,0,0,1,0,0,1
Egypt,2020-02-05,0,0,1,0,0,1
Egypt,2020-02-06,0,0,1,0,0,1
Egypt,2020-02-07,0,0,1,0,0,1
Egypt,2020-02-08,0,0,1,0,0,1
Egypt,2020-02-09,0,0,1,0,0,1
Egypt,2020-02-10,0,0,1,0,0,1
Egypt,2020-02-11,0,0,1,0,0,1
Egypt,2020-02-12,0,0,1,0,0,1
Egypt,2020-02-13,0,0,1,0,0,1
Egypt,2020-02-14,0,0,1,0,0,1
Egypt,2020-02-15,0,0,1,0,0,1
Egypt,2020-02-16,0,0,1,0,0,1
Egypt,2020-02-17,0,0,1,0,0,1
Egypt,2020-02-18,0,0,1,0,0,1
Egypt,2020-02-19,0,0,1,0,0,1
Egypt,2020-02-20,0,0,1,0,0,1
Egypt,2020-02-21,0,0,1,0,0,1
Egypt,2020-02-22,0,0,2,0,0,1
Egypt,2020-02-23,1,0,2,0,1,1
Egypt,2020-02-24,1,0,2,0,1,1
Egypt,2020-02-25,1,0,2,0,1,1
Egypt,2020-02-26,1,0,2,0,1,1
Egypt,2020-02-27,1,0,2,0,1,1
Egypt,2020-02-28,1,0,3,0,1,1
Egypt,2020-02-29,1,0,3,0,1,1
Egypt,2020-03-01,1,0,3,0,1,1
Egypt,2020-03-02,1,0,3,0,1,1
Egypt,2020-03-03,1,0,4,0,1,1
Egypt,2020-03-04,2,0,4,1,2,1
Egypt,2020-03-05,2,0,4,1,2,1
Egypt,2020-03-06,2,0,4,0,2,1
Egypt,2020-03-07,2,0,5,0,2,1
Egypt,2020-03-08,3,0,5,1,3,1
Egypt,2020-03-09,3,1,6,1,3,1
Egypt,2020-03-10,3,1,6,1,3,1
Egypt,2020-03-11,4,1,6,2,4,1
Egypt,2020-03-12,4,1,7,1,4,1
Egypt,2020-03-13,4,1,7,2,4,1
Egypt,2020-03-14,5,1,8,3,5,1
Egypt,2020-03-15,5,1,8,2,5,1
Egypt,2020-03-16,5,2,9,3,6,1
Egypt,2020-03-17,6,2,9,3,6,1
Egypt,2020-03-18,6,2,10,3,6,1
Egypt,2020-03-19,6,2,10,4,7,1
Egypt,2020-03-20,7,3,11,5,8,1
Egypt,2020-03-21,7,3,11,5,8,1
Egypt,2020-03-22,8,2,11,5,8,1
Egypt,2020-03-23,8,3,12,7,10,1
Egypt,2020-03-24,9,4,13,5,9,1
Egypt,2020-03-25,9,4,14,6,10,1
Egypt,2020-03-26,9,4,14,6,10,1
Egypt,2020-03-27,10,4,14,6,10,1
Egypt,2020-03-28,10,5,15,7,11,1
